year,SPEI_mean,tree,lat,lon
1944,-0.6481334905007056,099 _XX_ LS Nigra,40.329,-0.8
1945,-1.1605446338653564,099 _XX_ LS Nigra,40.329,-0.8
1946,1.6365757243973869,099 _XX_ LS Nigra,40.329,-0.8
1947,0.19527952426246234,099 _XX_ LS Nigra,40.329,-0.8
1948,-0.30155867391398977,099 _XX_ LS Nigra,40.329,-0.8
1949,0.3887503088584968,099 _XX_ LS Nigra,40.329,-0.8
1950,-0.5530154242047242,099 _XX_ LS Nigra,40.329,-0.8
1951,1.1852565918649947,099 _XX_ LS Nigra,40.329,-0.8
1952,-0.20188147468226297,099 _XX_ LS Nigra,40.329,-0.8
1953,-0.6223237364819008,099 _XX_ LS Nigra,40.329,-0.8
1954,0.22958013947520936,099 _XX_ LS Nigra,40.329,-0.8
1955,-0.4255341759749821,099 _XX_ LS Nigra,40.329,-0.8
1956,1.2337036899157934,099 _XX_ LS Nigra,40.329,-0.8
1957,0.4682585597038269,099 _XX_ LS Nigra,40.329,-0.8
1958,-1.2337399210248674,099 _XX_ LS Nigra,40.329,-0.8
1959,1.4186161075319563,099 _XX_ LS Nigra,40.329,-0.8
1960,0.8684207201004028,099 _XX_ LS Nigra,40.329,-0.8
1961,-0.7302082564149585,099 _XX_ LS Nigra,40.329,-0.8
1962,0.5231883291687284,099 _XX_ LS Nigra,40.329,-0.8
1963,0.05963999458721706,099 _XX_ LS Nigra,40.329,-0.8
1964,-1.2385324580328805,099 _XX_ LS Nigra,40.329,-0.8
1965,-0.5621222683361599,099 _XX_ LS Nigra,40.329,-0.8
1966,-0.4203643330505916,099 _XX_ LS Nigra,40.329,-0.8
1967,-1.0781475050108773,099 _XX_ LS Nigra,40.329,-0.8
1968,0.1702014548437936,099 _XX_ LS Nigra,40.329,-0.8
1969,1.9027777058737618,099 _XX_ LS Nigra,40.329,-0.8
1970,-1.0592509082385473,099 _XX_ LS Nigra,40.329,-0.8
1971,1.3268105302538191,099 _XX_ LS Nigra,40.329,-0.8
1972,1.5173459819384985,099 _XX_ LS Nigra,40.329,-0.8
1973,-0.6563125316585813,099 _XX_ LS Nigra,40.329,-0.8
1974,1.5585753875119346,099 _XX_ LS Nigra,40.329,-0.8
1975,1.117593629019601,099 _XX_ LS Nigra,40.329,-0.8
1976,0.285810041573963,099 _XX_ LS Nigra,40.329,-0.8
1977,1.9084423439843314,099 _XX_ LS Nigra,40.329,-0.8
1978,-0.2705189746671489,099 _XX_ LS Nigra,40.329,-0.8
1979,-0.03271593313132014,099 _XX_ LS Nigra,40.329,-0.8
1980,0.23638958377497538,099 _XX_ LS Nigra,40.329,-0.8
1981,0.9768935484545571,099 _XX_ LS Nigra,40.329,-0.8
1982,0.9395804234913417,099 _XX_ LS Nigra,40.329,-0.8
1983,-1.4375394412449427,099 _XX_ LS Nigra,40.329,-0.8
1984,0.4821618806038584,099 _XX_ LS Nigra,40.329,-0.8
1985,-0.5162892150027412,099 _XX_ LS Nigra,40.329,-0.8
1986,-0.24034227963004792,099 _XX_ LS Nigra,40.329,-0.8
1987,-0.8515216638999326,099 _XX_ LS Nigra,40.329,-0.8
1988,0.8889730609953403,099 _XX_ LS Nigra,40.329,-0.8
1989,0.031116561698062078,099 _XX_ LS Nigra,40.329,-0.8
1990,-0.729232349566051,099 _XX_ LS Nigra,40.329,-0.8
1991,-0.12180096762520927,099 _XX_ LS Nigra,40.329,-0.8
1992,0.13362117750304087,099 _XX_ LS Nigra,40.329,-0.8
1993,-0.40871950345379965,099 _XX_ LS Nigra,40.329,-0.8
1994,-1.7427649072238378,099 _XX_ LS Nigra,40.329,-0.8
1995,-1.9938008274350847,099 _XX_ LS Nigra,40.329,-0.8
1996,-0.43170859132494244,099 _XX_ LS Nigra,40.329,-0.8
1997,0.8110473762665477,099 _XX_ LS Nigra,40.329,-0.8
1998,-0.3352609085185187,099 _XX_ LS Nigra,40.329,-0.8
1999,-0.1715174684567111,099 _XX_ LS Nigra,40.329,-0.8
2000,-0.8149790338107518,099 _XX_ LS Nigra,40.329,-0.8
2001,-1.008187289748873,099 _XX_ LS Nigra,40.329,-0.8
2002,1.0928766993539674,099 _XX_ LS Nigra,40.329,-0.8
2003,-0.10866100873265948,099 _XX_ LS Nigra,40.329,-0.8
2004,0.6093023930277143,099 _XX_ LS Nigra,40.329,-0.8
2005,-1.6002820900508337,099 _XX_ LS Nigra,40.329,-0.8
2006,-1.2423395471913474,099 _XX_ LS Nigra,40.329,-0.8
2007,0.44473274052143097,099 _XX_ LS Nigra,40.329,-0.8
2008,0.2979816496372223,099 _XX_ LS Nigra,40.329,-0.8
2009,-0.9859922230243683,099 _XX_ LS Nigra,40.329,-0.8
2010,0.39146360382437706,099 _XX_ LS Nigra,40.329,-0.8
2011,-0.649616821535996,099 _XX_ LS Nigra,40.329,-0.8
2012,-1.3830490814788001,099 _XX_ LS Nigra,40.329,-0.8
2013,0.5315688891070229,099 _XX_ LS Nigra,40.329,-0.8
2014,-1.4369022846221924,099 _XX_ LS Nigra,40.329,-0.8
2015,-1.0764418904270445,099 _XX_ LS Nigra,40.329,-0.8
2016,-1.3149952036993844,099 _XX_ LS Nigra,40.329,-0.8
2017,-1.1976830129112517,099 _XX_ LS Nigra,40.329,-0.8
2018,0.5819290429353714,099 _XX_ LS Nigra,40.329,-0.8
1901,0.5840519487857818,099 _XX_  LS pinaster,40.329,-0.807
1902,0.6642228960990906,099 _XX_  LS pinaster,40.329,-0.807
1903,-0.39500546029635836,099 _XX_  LS pinaster,40.329,-0.807
1904,-0.04708099790981838,099 _XX_  LS pinaster,40.329,-0.807
1905,-0.7872700201613563,099 _XX_  LS pinaster,40.329,-0.807
1906,0.6785085286412921,099 _XX_  LS pinaster,40.329,-0.807
1907,-0.46839843903269085,099 _XX_  LS pinaster,40.329,-0.807
1908,0.412137399826731,099 _XX_  LS pinaster,40.329,-0.807
1909,-0.29298039419310434,099 _XX_  LS pinaster,40.329,-0.807
1910,0.06430078484117985,099 _XX_  LS pinaster,40.329,-0.807
1911,0.7990777918270656,099 _XX_  LS pinaster,40.329,-0.807
1912,-0.5109103353960174,099 _XX_  LS pinaster,40.329,-0.807
1913,0.31524730154446196,099 _XX_  LS pinaster,40.329,-0.807
1914,0.2645658680370876,099 _XX_  LS pinaster,40.329,-0.807
1915,1.3150983197348458,099 _XX_  LS pinaster,40.329,-0.807
1916,-0.25901553460529875,099 _XX_  LS pinaster,40.329,-0.807
1917,0.6316678502729961,099 _XX_  LS pinaster,40.329,-0.807
1918,0.2325499501478459,099 _XX_  LS pinaster,40.329,-0.807
1919,0.3303047184433256,099 _XX_  LS pinaster,40.329,-0.807
1920,-0.10986210745094079,099 _XX_  LS pinaster,40.329,-0.807
1921,0.5926667835031237,099 _XX_  LS pinaster,40.329,-0.807
1922,0.07743155104773385,099 _XX_  LS pinaster,40.329,-0.807
1923,-0.4937753113252776,099 _XX_  LS pinaster,40.329,-0.807
1924,-1.2168100822184766,099 _XX_  LS pinaster,40.329,-0.807
1925,-0.7274546197482518,099 _XX_  LS pinaster,40.329,-0.807
1926,-0.3253167303545134,099 _XX_  LS pinaster,40.329,-0.807
1927,-0.7608317051615033,099 _XX_  LS pinaster,40.329,-0.807
1928,-0.0483737758227757,099 _XX_  LS pinaster,40.329,-0.807
1929,0.5310977484498706,099 _XX_  LS pinaster,40.329,-0.807
1930,0.32545603439211845,099 _XX_  LS pinaster,40.329,-0.807
1931,-0.901941933802196,099 _XX_  LS pinaster,40.329,-0.807
1932,1.0009053179195948,099 _XX_  LS pinaster,40.329,-0.807
1933,1.2158401438168116,099 _XX_  LS pinaster,40.329,-0.807
1934,0.023141192538397654,099 _XX_  LS pinaster,40.329,-0.807
1935,0.8888464431677546,099 _XX_  LS pinaster,40.329,-0.807
1936,2.2685926301138744,099 _XX_  LS pinaster,40.329,-0.807
1937,0.007178213979516711,099 _XX_  LS pinaster,40.329,-0.807
1938,-0.15611989902598516,099 _XX_  LS pinaster,40.329,-0.807
1939,0.7484323765550341,099 _XX_  LS pinaster,40.329,-0.807
1940,0.02534362567322595,099 _XX_  LS pinaster,40.329,-0.807
1941,0.6702477421079364,099 _XX_  LS pinaster,40.329,-0.807
1942,0.23052775859832764,099 _XX_  LS pinaster,40.329,-0.807
1943,-0.4801622522728784,099 _XX_  LS pinaster,40.329,-0.807
1944,-0.6481334905007056,099 _XX_  LS pinaster,40.329,-0.807
1945,-1.1605446338653564,099 _XX_  LS pinaster,40.329,-0.807
1946,1.6365757243973869,099 _XX_  LS pinaster,40.329,-0.807
1947,0.19527952426246234,099 _XX_  LS pinaster,40.329,-0.807
1948,-0.30155867391398977,099 _XX_  LS pinaster,40.329,-0.807
1949,0.3887503088584968,099 _XX_  LS pinaster,40.329,-0.807
1950,-0.5530154242047242,099 _XX_  LS pinaster,40.329,-0.807
1951,1.1852565918649947,099 _XX_  LS pinaster,40.329,-0.807
1952,-0.20188147468226297,099 _XX_  LS pinaster,40.329,-0.807
1953,-0.6223237364819008,099 _XX_  LS pinaster,40.329,-0.807
1954,0.22958013947520936,099 _XX_  LS pinaster,40.329,-0.807
1955,-0.4255341759749821,099 _XX_  LS pinaster,40.329,-0.807
1956,1.2337036899157934,099 _XX_  LS pinaster,40.329,-0.807
1957,0.4682585597038269,099 _XX_  LS pinaster,40.329,-0.807
1958,-1.2337399210248674,099 _XX_  LS pinaster,40.329,-0.807
1959,1.4186161075319563,099 _XX_  LS pinaster,40.329,-0.807
1960,0.8684207201004028,099 _XX_  LS pinaster,40.329,-0.807
1961,-0.7302082564149585,099 _XX_  LS pinaster,40.329,-0.807
1962,0.5231883291687284,099 _XX_  LS pinaster,40.329,-0.807
1963,0.05963999458721706,099 _XX_  LS pinaster,40.329,-0.807
1964,-1.2385324580328805,099 _XX_  LS pinaster,40.329,-0.807
1965,-0.5621222683361599,099 _XX_  LS pinaster,40.329,-0.807
1966,-0.4203643330505916,099 _XX_  LS pinaster,40.329,-0.807
1967,-1.0781475050108773,099 _XX_  LS pinaster,40.329,-0.807
1968,0.1702014548437936,099 _XX_  LS pinaster,40.329,-0.807
1969,1.9027777058737618,099 _XX_  LS pinaster,40.329,-0.807
1970,-1.0592509082385473,099 _XX_  LS pinaster,40.329,-0.807
1971,1.3268105302538191,099 _XX_  LS pinaster,40.329,-0.807
1972,1.5173459819384985,099 _XX_  LS pinaster,40.329,-0.807
1973,-0.6563125316585813,099 _XX_  LS pinaster,40.329,-0.807
1974,1.5585753875119346,099 _XX_  LS pinaster,40.329,-0.807
1975,1.117593629019601,099 _XX_  LS pinaster,40.329,-0.807
1976,0.285810041573963,099 _XX_  LS pinaster,40.329,-0.807
1977,1.9084423439843314,099 _XX_  LS pinaster,40.329,-0.807
1978,-0.2705189746671489,099 _XX_  LS pinaster,40.329,-0.807
1979,-0.03271593313132014,099 _XX_  LS pinaster,40.329,-0.807
1980,0.23638958377497538,099 _XX_  LS pinaster,40.329,-0.807
1981,0.9768935484545571,099 _XX_  LS pinaster,40.329,-0.807
1982,0.9395804234913417,099 _XX_  LS pinaster,40.329,-0.807
1983,-1.4375394412449427,099 _XX_  LS pinaster,40.329,-0.807
1984,0.4821618806038584,099 _XX_  LS pinaster,40.329,-0.807
1985,-0.5162892150027412,099 _XX_  LS pinaster,40.329,-0.807
1986,-0.24034227963004792,099 _XX_  LS pinaster,40.329,-0.807
1987,-0.8515216638999326,099 _XX_  LS pinaster,40.329,-0.807
1988,0.8889730609953403,099 _XX_  LS pinaster,40.329,-0.807
1989,0.031116561698062078,099 _XX_  LS pinaster,40.329,-0.807
1990,-0.729232349566051,099 _XX_  LS pinaster,40.329,-0.807
1991,-0.12180096762520927,099 _XX_  LS pinaster,40.329,-0.807
1992,0.13362117750304087,099 _XX_  LS pinaster,40.329,-0.807
1993,-0.40871950345379965,099 _XX_  LS pinaster,40.329,-0.807
1994,-1.7427649072238378,099 _XX_  LS pinaster,40.329,-0.807
1995,-1.9938008274350847,099 _XX_  LS pinaster,40.329,-0.807
1996,-0.43170859132494244,099 _XX_  LS pinaster,40.329,-0.807
1997,0.8110473762665477,099 _XX_  LS pinaster,40.329,-0.807
1998,-0.3352609085185187,099 _XX_  LS pinaster,40.329,-0.807
1999,-0.1715174684567111,099 _XX_  LS pinaster,40.329,-0.807
2000,-0.8149790338107518,099 _XX_  LS pinaster,40.329,-0.807
2001,-1.008187289748873,099 _XX_  LS pinaster,40.329,-0.807
2002,1.0928766993539674,099 _XX_  LS pinaster,40.329,-0.807
2003,-0.10866100873265948,099 _XX_  LS pinaster,40.329,-0.807
2004,0.6093023930277143,099 _XX_  LS pinaster,40.329,-0.807
2005,-1.6002820900508337,099 _XX_  LS pinaster,40.329,-0.807
2006,-1.2423395471913474,099 _XX_  LS pinaster,40.329,-0.807
2007,0.44473274052143097,099 _XX_  LS pinaster,40.329,-0.807
2008,0.2979816496372223,099 _XX_  LS pinaster,40.329,-0.807
2009,-0.9859922230243683,099 _XX_  LS pinaster,40.329,-0.807
2010,0.39146360382437706,099 _XX_  LS pinaster,40.329,-0.807
2011,-0.649616821535996,099 _XX_  LS pinaster,40.329,-0.807
2012,-1.3830490814788001,099 _XX_  LS pinaster,40.329,-0.807
2013,0.5315688891070229,099 _XX_  LS pinaster,40.329,-0.807
2014,-1.4369022846221924,099 _XX_  LS pinaster,40.329,-0.807
2015,-1.0764418904270445,099 _XX_  LS pinaster,40.329,-0.807
2016,-1.3149952036993844,099 _XX_  LS pinaster,40.329,-0.807
2017,-1.1976830129112517,099 _XX_  LS pinaster,40.329,-0.807
2018,0.5819290429353714,099 _XX_  LS pinaster,40.329,-0.807
1901,0.5840519487857818,099 _XX_ LS halepensis,40.288,-0.807
1902,0.6642228960990906,099 _XX_ LS halepensis,40.288,-0.807
1903,-0.39500546029635836,099 _XX_ LS halepensis,40.288,-0.807
1904,-0.04708099790981838,099 _XX_ LS halepensis,40.288,-0.807
1905,-0.7872700201613563,099 _XX_ LS halepensis,40.288,-0.807
1906,0.6785085286412921,099 _XX_ LS halepensis,40.288,-0.807
1907,-0.46839843903269085,099 _XX_ LS halepensis,40.288,-0.807
1908,0.412137399826731,099 _XX_ LS halepensis,40.288,-0.807
1909,-0.29298039419310434,099 _XX_ LS halepensis,40.288,-0.807
1910,0.06430078484117985,099 _XX_ LS halepensis,40.288,-0.807
1911,0.7990777918270656,099 _XX_ LS halepensis,40.288,-0.807
1912,-0.5109103353960174,099 _XX_ LS halepensis,40.288,-0.807
1913,0.31524730154446196,099 _XX_ LS halepensis,40.288,-0.807
1914,0.2645658680370876,099 _XX_ LS halepensis,40.288,-0.807
1915,1.3150983197348458,099 _XX_ LS halepensis,40.288,-0.807
1916,-0.25901553460529875,099 _XX_ LS halepensis,40.288,-0.807
1917,0.6316678502729961,099 _XX_ LS halepensis,40.288,-0.807
1918,0.2325499501478459,099 _XX_ LS halepensis,40.288,-0.807
1919,0.3303047184433256,099 _XX_ LS halepensis,40.288,-0.807
1920,-0.10986210745094079,099 _XX_ LS halepensis,40.288,-0.807
1921,0.5926667835031237,099 _XX_ LS halepensis,40.288,-0.807
1922,0.07743155104773385,099 _XX_ LS halepensis,40.288,-0.807
1923,-0.4937753113252776,099 _XX_ LS halepensis,40.288,-0.807
1924,-1.2168100822184766,099 _XX_ LS halepensis,40.288,-0.807
1925,-0.7274546197482518,099 _XX_ LS halepensis,40.288,-0.807
1926,-0.3253167303545134,099 _XX_ LS halepensis,40.288,-0.807
1927,-0.7608317051615033,099 _XX_ LS halepensis,40.288,-0.807
1928,-0.0483737758227757,099 _XX_ LS halepensis,40.288,-0.807
1929,0.5310977484498706,099 _XX_ LS halepensis,40.288,-0.807
1930,0.32545603439211845,099 _XX_ LS halepensis,40.288,-0.807
1931,-0.901941933802196,099 _XX_ LS halepensis,40.288,-0.807
1932,1.0009053179195948,099 _XX_ LS halepensis,40.288,-0.807
1933,1.2158401438168116,099 _XX_ LS halepensis,40.288,-0.807
1934,0.023141192538397654,099 _XX_ LS halepensis,40.288,-0.807
1935,0.8888464431677546,099 _XX_ LS halepensis,40.288,-0.807
1936,2.2685926301138744,099 _XX_ LS halepensis,40.288,-0.807
1937,0.007178213979516711,099 _XX_ LS halepensis,40.288,-0.807
1938,-0.15611989902598516,099 _XX_ LS halepensis,40.288,-0.807
1939,0.7484323765550341,099 _XX_ LS halepensis,40.288,-0.807
1940,0.02534362567322595,099 _XX_ LS halepensis,40.288,-0.807
1941,0.6702477421079364,099 _XX_ LS halepensis,40.288,-0.807
1942,0.23052775859832764,099 _XX_ LS halepensis,40.288,-0.807
1943,-0.4801622522728784,099 _XX_ LS halepensis,40.288,-0.807
1944,-0.6481334905007056,099 _XX_ LS halepensis,40.288,-0.807
1945,-1.1605446338653564,099 _XX_ LS halepensis,40.288,-0.807
1946,1.6365757243973869,099 _XX_ LS halepensis,40.288,-0.807
1947,0.19527952426246234,099 _XX_ LS halepensis,40.288,-0.807
1948,-0.30155867391398977,099 _XX_ LS halepensis,40.288,-0.807
1949,0.3887503088584968,099 _XX_ LS halepensis,40.288,-0.807
1950,-0.5530154242047242,099 _XX_ LS halepensis,40.288,-0.807
1951,1.1852565918649947,099 _XX_ LS halepensis,40.288,-0.807
1952,-0.20188147468226297,099 _XX_ LS halepensis,40.288,-0.807
1953,-0.6223237364819008,099 _XX_ LS halepensis,40.288,-0.807
1954,0.22958013947520936,099 _XX_ LS halepensis,40.288,-0.807
1955,-0.4255341759749821,099 _XX_ LS halepensis,40.288,-0.807
1956,1.2337036899157934,099 _XX_ LS halepensis,40.288,-0.807
1957,0.4682585597038269,099 _XX_ LS halepensis,40.288,-0.807
1958,-1.2337399210248674,099 _XX_ LS halepensis,40.288,-0.807
1959,1.4186161075319563,099 _XX_ LS halepensis,40.288,-0.807
1960,0.8684207201004028,099 _XX_ LS halepensis,40.288,-0.807
1961,-0.7302082564149585,099 _XX_ LS halepensis,40.288,-0.807
1962,0.5231883291687284,099 _XX_ LS halepensis,40.288,-0.807
1963,0.05963999458721706,099 _XX_ LS halepensis,40.288,-0.807
1964,-1.2385324580328805,099 _XX_ LS halepensis,40.288,-0.807
1965,-0.5621222683361599,099 _XX_ LS halepensis,40.288,-0.807
1966,-0.4203643330505916,099 _XX_ LS halepensis,40.288,-0.807
1967,-1.0781475050108773,099 _XX_ LS halepensis,40.288,-0.807
1968,0.1702014548437936,099 _XX_ LS halepensis,40.288,-0.807
1969,1.9027777058737618,099 _XX_ LS halepensis,40.288,-0.807
1970,-1.0592509082385473,099 _XX_ LS halepensis,40.288,-0.807
1971,1.3268105302538191,099 _XX_ LS halepensis,40.288,-0.807
1972,1.5173459819384985,099 _XX_ LS halepensis,40.288,-0.807
1973,-0.6563125316585813,099 _XX_ LS halepensis,40.288,-0.807
1974,1.5585753875119346,099 _XX_ LS halepensis,40.288,-0.807
1975,1.117593629019601,099 _XX_ LS halepensis,40.288,-0.807
1976,0.285810041573963,099 _XX_ LS halepensis,40.288,-0.807
1977,1.9084423439843314,099 _XX_ LS halepensis,40.288,-0.807
1978,-0.2705189746671489,099 _XX_ LS halepensis,40.288,-0.807
1979,-0.03271593313132014,099 _XX_ LS halepensis,40.288,-0.807
1980,0.23638958377497538,099 _XX_ LS halepensis,40.288,-0.807
1981,0.9768935484545571,099 _XX_ LS halepensis,40.288,-0.807
1982,0.9395804234913417,099 _XX_ LS halepensis,40.288,-0.807
1983,-1.4375394412449427,099 _XX_ LS halepensis,40.288,-0.807
1984,0.4821618806038584,099 _XX_ LS halepensis,40.288,-0.807
1985,-0.5162892150027412,099 _XX_ LS halepensis,40.288,-0.807
1986,-0.24034227963004792,099 _XX_ LS halepensis,40.288,-0.807
1987,-0.8515216638999326,099 _XX_ LS halepensis,40.288,-0.807
1988,0.8889730609953403,099 _XX_ LS halepensis,40.288,-0.807
1989,0.031116561698062078,099 _XX_ LS halepensis,40.288,-0.807
1990,-0.729232349566051,099 _XX_ LS halepensis,40.288,-0.807
1991,-0.12180096762520927,099 _XX_ LS halepensis,40.288,-0.807
1992,0.13362117750304087,099 _XX_ LS halepensis,40.288,-0.807
1993,-0.40871950345379965,099 _XX_ LS halepensis,40.288,-0.807
1994,-1.7427649072238378,099 _XX_ LS halepensis,40.288,-0.807
1995,-1.9938008274350847,099 _XX_ LS halepensis,40.288,-0.807
1996,-0.43170859132494244,099 _XX_ LS halepensis,40.288,-0.807
1997,0.8110473762665477,099 _XX_ LS halepensis,40.288,-0.807
1998,-0.3352609085185187,099 _XX_ LS halepensis,40.288,-0.807
1999,-0.1715174684567111,099 _XX_ LS halepensis,40.288,-0.807
2000,-0.8149790338107518,099 _XX_ LS halepensis,40.288,-0.807
2001,-1.008187289748873,099 _XX_ LS halepensis,40.288,-0.807
2002,1.0928766993539674,099 _XX_ LS halepensis,40.288,-0.807
2003,-0.10866100873265948,099 _XX_ LS halepensis,40.288,-0.807
2004,0.6093023930277143,099 _XX_ LS halepensis,40.288,-0.807
2005,-1.6002820900508337,099 _XX_ LS halepensis,40.288,-0.807
2006,-1.2423395471913474,099 _XX_ LS halepensis,40.288,-0.807
2007,0.44473274052143097,099 _XX_ LS halepensis,40.288,-0.807
2008,0.2979816496372223,099 _XX_ LS halepensis,40.288,-0.807
2009,-0.9859922230243683,099 _XX_ LS halepensis,40.288,-0.807
2010,0.39146360382437706,099 _XX_ LS halepensis,40.288,-0.807
2011,-0.649616821535996,099 _XX_ LS halepensis,40.288,-0.807
2012,-1.3830490814788001,099 _XX_ LS halepensis,40.288,-0.807
2013,0.5315688891070229,099 _XX_ LS halepensis,40.288,-0.807
2014,-1.4369022846221924,099 _XX_ LS halepensis,40.288,-0.807
2015,-1.0764418904270445,099 _XX_ LS halepensis,40.288,-0.807
2016,-1.3149952036993844,099 _XX_ LS halepensis,40.288,-0.807
2017,-1.1976830129112517,099 _XX_ LS halepensis,40.288,-0.807
2018,0.5819290429353714,099 _XX_ LS halepensis,40.288,-0.807
1901,-0.18990448713302613,100 _XX_ pisy,48.25,120.1
1902,0.5718326653753009,100 _XX_ pisy,48.25,120.1
1903,-0.034428122852529795,100 _XX_ pisy,48.25,120.1
1904,-0.09709057424749647,100 _XX_ pisy,48.25,120.1
1905,0.19972739687987737,100 _XX_ pisy,48.25,120.1
1906,-0.14372861278908594,100 _XX_ pisy,48.25,120.1
1907,-0.5205896198749542,100 _XX_ pisy,48.25,120.1
1908,0.013541256742818015,100 _XX_ pisy,48.25,120.1
1909,-0.3967107960156032,100 _XX_ pisy,48.25,120.1
1910,0.8756692515952247,100 _XX_ pisy,48.25,120.1
1911,0.6763242089322635,100 _XX_ pisy,48.25,120.1
1912,-0.4898473152092525,100 _XX_ pisy,48.25,120.1
1913,-1.1902955557618822,100 _XX_ pisy,48.25,120.1
1914,-0.040606602494205744,100 _XX_ pisy,48.25,120.1
1915,1.7377169983727592,100 _XX_ pisy,48.25,120.1
1916,0.5072935010705676,100 _XX_ pisy,48.25,120.1
1917,-0.5337332057367478,100 _XX_ pisy,48.25,120.1
1918,-0.35414289789540426,100 _XX_ pisy,48.25,120.1
1919,-0.7597877670611654,100 _XX_ pisy,48.25,120.1
1920,-1.4853985479899816,100 _XX_ pisy,48.25,120.1
1921,-0.8306058049201965,100 _XX_ pisy,48.25,120.1
1922,0.22115027851292066,100 _XX_ pisy,48.25,120.1
1923,-0.5240990402443069,100 _XX_ pisy,48.25,120.1
1924,0.03470882134778159,100 _XX_ pisy,48.25,120.1
1925,-1.0517715002809251,100 _XX_ pisy,48.25,120.1
1926,-1.081861014877047,100 _XX_ pisy,48.25,120.1
1927,-0.34155132515089853,100 _XX_ pisy,48.25,120.1
1928,-0.13679027637200697,100 _XX_ pisy,48.25,120.1
1929,0.8805516021592277,100 _XX_ pisy,48.25,120.1
1930,-0.4198738301971129,100 _XX_ pisy,48.25,120.1
1931,0.9402486171041217,100 _XX_ pisy,48.25,120.1
1932,1.598902730005128,100 _XX_ pisy,48.25,120.1
1933,0.14709810114332608,100 _XX_ pisy,48.25,120.1
1934,1.1091160838093077,100 _XX_ pisy,48.25,120.1
1935,-0.3442486992904118,100 _XX_ pisy,48.25,120.1
1936,0.9552580267190933,100 _XX_ pisy,48.25,120.1
1937,0.7032870543854577,100 _XX_ pisy,48.25,120.1
1938,0.7250739527600152,100 _XX_ pisy,48.25,120.1
1939,0.27694176350321087,100 _XX_ pisy,48.25,120.1
1940,0.6753222218581608,100 _XX_ pisy,48.25,120.1
1941,1.4947277818407332,100 _XX_ pisy,48.25,120.1
1942,0.10824013820716313,100 _XX_ pisy,48.25,120.1
1943,0.249099143913814,100 _XX_ pisy,48.25,120.1
1944,-0.5095718782395124,100 _XX_ pisy,48.25,120.1
1945,0.13157693669199944,100 _XX_ pisy,48.25,120.1
1946,-0.26331181611333576,100 _XX_ pisy,48.25,120.1
1947,0.3038726512874876,100 _XX_ pisy,48.25,120.1
1948,0.3000014903289931,100 _XX_ pisy,48.25,120.1
1949,0.4363163390329906,100 _XX_ pisy,48.25,120.1
1950,-1.377971694937774,100 _XX_ pisy,48.25,120.1
1951,-0.12473840905087334,100 _XX_ pisy,48.25,120.1
1952,0.9369915340627942,100 _XX_ pisy,48.25,120.1
1953,1.3069316859224014,100 _XX_ pisy,48.25,120.1
1954,1.3105142627443587,100 _XX_ pisy,48.25,120.1
1955,0.8424141348472663,100 _XX_ pisy,48.25,120.1
1956,0.3380795679321246,100 _XX_ pisy,48.25,120.1
1957,1.6547118255070277,100 _XX_ pisy,48.25,120.1
1958,0.8661707256521497,100 _XX_ pisy,48.25,120.1
1959,-0.3309485401426043,100 _XX_ pisy,48.25,120.1
1960,1.5371141518865312,100 _XX_ pisy,48.25,120.1
1961,-0.9112903997302055,100 _XX_ pisy,48.25,120.1
1962,0.394015908241272,100 _XX_ pisy,48.25,120.1
1963,0.041402065860373635,100 _XX_ pisy,48.25,120.1
1964,0.010695501895887511,100 _XX_ pisy,48.25,120.1
1965,-0.9723759463855198,100 _XX_ pisy,48.25,120.1
